sku,name,price,quantity,description
33965,DESOD CREM GIOVANA BABY  CLASSIC 60G,13.0,0,DIVERSAS
31759,DESOD CREME DOVE PREVINE ESCUR 50G ,18.65,0,UNILEVER
32460,DESOD CREME DOVE PREVINE IRRITACAO 50G / UNILEVER ,18.65,0,DIVERSAS
33131,DESOD CREME GB CLASSIC 55G,7.5,0,DIVERSAS
32085,DESOD CREME GB DOLCE VANILLA 55G,8.5,0,DIVERSAS
32084,DESOD CREME GB SEM PERFUME 55G,8.5,0,DIVERSAS
33167,DESOD CREME HERBISSIMO KIDS 55GR,9.0,0,DIVERSAS
26892,DESOD DOVE AERO MEN 150 ML,22.5,4,UNILEVER
24336,DESOD DOVE AERO NUTRI RELAX 150ML,22.5,4,UNILEVER
31792,DESOD DOVE CR 045G POWDER ,25.5,0,UNILEVER
24355,DESOD DOVE MEN CUIDA ROLL ON 50ML,15.0,4,UNILEVER
23298,DESOD DOVE ROLL 50ML,14.55,4,UNILEVER
30887,DESOD GEL SECRET CLEAR BERRY 45G ,30.4,4,DIVERSAS
22986,DESOD GIOVANNA BABY 150ML CANDY,21.65,4,DIVERSAS
33962,DESOD GIOVANNA BABY AER 150ML BLUE,21.65,0,DIVERSAS
29332,DESOD GIOVANNA BABY AER BLUE 150 ML,26.4,4,DIVERSAS
29466,DESOD GIOVANNA BABY AER CLASSIC 150 ML,26.4,4,DIVERSAS
33719,DESOD GIOVANNA BABY AERO BLUEBE 72H 150ML,18.8,0,DIVERSAS
29953,DESOD GIOVANNA BABY AERO GOLD 150ML,18.44,4,DIVERSAS
27610,DESOD GIOVANNA BABY ROL LILAC 50 ML,10.0,4,DIVERSAS
27607,DESOD GIOVANNA BABY ROLL BLUE 50 ML,10.0,4,DIVERSAS
27818,DESOD GIOVANNA BABY ROLL CANDY 50 ML,10.0,4,DIVERSAS
27608,DESOD GIVANNA BABY BLUEBERRY 50 ML,10.0,4,DIVERSAS
31380,DESOD HERB CR TWIST LAVANDA 45G 622,22.35,0,DIVERSAS
29680,DESOD HERBIS AERO DARK SILVER 150ML,12.0,4,HERBAMIX
29681,DESOD HERBISSIMO AERO GREEN LEAF 150ML,10.0,4,HERBAMIX
29682,DESOD HERBISSIMO AERO SNOW MOON 150ML,10.0,4,HERBAMIX
27216,DESOD HERBISSIMO CEDRO 55 GR,7.8,4,DIVERSAS
28680,DESOD HERBISSIMO CR LAVANDA 55 GR,7.5,4,DIVERSAS
24050,DESOD HERBISSIMO FRESH 55G,7.5,4,COSMIATRIC
31176,DESOD HERBISSIMO MENTOS 150ML MINT,9.0,0,DIVERSAS
31381,DESOD HERBISSIMO STICK VANILLA 45GR UN1,16.0,0,DIVERSAS
23499,DESOD HERBISSIMO TRAD 55G,7.5,4,DIVERSAS
24768,DESOD MONANGE AERO ANT INV 150ML,13.8,4,UNILEVER
25484,DESOD MONANGE AERO PROT SECA 150ML,14.5,4,SAVOY
22994,DESOD MONANGE DETOX FRESH 150ML,14.5,4,DIVERSAS
27875,DESOD NIVEA AERO BLACK E PEARL 150 ML,20.0,4,NIVEA
27874,DESOD NIVEA AERO BW FRESH MASC 150 ML,16.45,4,NIVEA
25188,DESOD REXONA AER MEN ANTIBAC 150ML,20.0,4,UNILEVER
24315,DESOD REXONA AERO AP ACT 150ML,18.15,4,UNILEVER
30087,DESOD REXONA AERO CLINICAL INT FRESH 150ML,23.0,4,PROCTER E GAMBLE
25595,DESOD REXONA ROLL ON MASC INV 50ML,13.5,4,UNILEVER
31368,DESOD ROLL LEITE DE ROSAS TRAD 50ML,12.0,0,DAVENE
33961,DESOD ROLL ON  50% CLASSIC 48H 50ML,10.0,0,DIVERSAS
30699,DESOD ROLL ON  GEOVANNA CLASSIC 48H 50ML,16.4,4,DIVERSAS
23847,DESOD ROLL ON REXONA COTTON 50ML,13.5,4,UNILEVER
23845,DESOD ROLL ON REXONA MEN ACTIVE DRY 50ML,13.3,4,UNILEVER
32821,DESOD ROLL-ON DOVE SPORT FRESH 72H ,27.0,0,UNILEVER
22411,DESOD ROLL-ON NIVEA DRY COMFORT 50ML,14.5,4,UNILEVER
23884,DESOD ROLLON NIVEA PROTECT 50ML,13.0,4,NIVEA
29888,DESOD ROLLON TRALALA KIDS BOM BOLA 65ML,15.0,4,DIVERSAS
31369,DESOD SPRAY LEITE DE ROSAS TRADICIONAL 90M,13.0,0,DAVENE
30935,DESOD STICK HERBISSIMO NEUTRO 45GR,16.0,4,DIVERSAS
31284,DESOD STICK HERBISSIMO SENSITIVE 45GR,16.0,0,DIVERSAS
29685,DESOD SUAVE AERO HIDRATACAO 116G/200ML,15.0,4,DIVERSAS
31459,DESODALINA 60CPS POWER,144.0,0,SANIPLAN
32459,DESODORANTE AEROSOL BOZZANO FRESH ANTIBACTERIANA R,12.7,0,BOZZANO
33333,DESODORANTE CORPORAL AMAKHA FEM DENISE 15ML,36.5,0,DIVERSAS
32949,DESODORANTE DOVE CR STICK 045G ORIGINAL,26.15,0,UNILEVER
33644,DESODORANTE GILLETTE 45GR MINI GEL COOL WAVE(E),21.9,0,DIVERSAS
33269,DESODORANTE REXENZO 100ML ROLL ERVA DOCE,6.6,0,DIVERSAS
33408,DESODORANTE REXONA CLINICAL STICK 58G MEN CLEAN *,26.65,0,DIVERSAS
33234,DESODORANTE REXONA WOMEN CLINIC EXTRA DRY CR ,25.5,0,UNILEVER
6466,DESOG+ET 150/20MCG C/21CP,27.0,4,EUROFARMA
21581,DESOGESTREL 75MCG 84CPR GEN ,12.5,4,EUROFARMA
23280,DESOGESTREL 75MCG C/28 CPS,12.25,4,LEGRAND
25038,DESOGESTREL 75MCG C/84 CPS,14.0,4,GERMED
31415,DESOGESTREL+ETIN 150+20MCG 63CPR BIOS,14.2,0,BIOSINTETICA
4475,DESOL SOL 10ML,39.18,49,ASPEN
152,DESONIDA CR 30G GLOBO,15.0,4,GLOBO
27210,DESVE 100 MG C/30 CPS,96.19,4,EUROFARMA
19471,DESVE 50MG C/30CP EUROFARMA,88.16,4,EUROFARMA
22685,DESVE 50MG C/60CP,144.26,4,EUROFARMA
20377,DESVENLAFAXINA 100MG C/30CP ,75.0,4,ALTHAIA
31411,DESVENLAFAXINA SUC 50MG 30CPR,59.75,0,TORRENT
26357,DEWS SOL OFT 5MG/ML  10ML,54.97,4,GENOM
161,DEXA-CITONEURIN INJ C/1AMP,19.85,4,MERCK
27080,DEXALGEN NF SOL INJ AMP,17.84,4,EUROFARMA
1912,DEXAMETASONA 1MG/G 10G PRATI,6.9,4,PRATI DONADUZZI
6877,DEXAMETASONA 4MG C/10CP TEUTO,7.0,4,TEUTO
7678,DEXAMETASONA CR 10G TEUTO,6.5,4,TEUTO
21104,DEXAMETASONA CR 10G UNIAO QUIMICA,6.5,4,UNIAO QUIMICA
33181,DEXAMETASONA CREM 1MG/G 10GR,6.5,0,PHARLAB
32616,DEXAMETASONA CREME 10G GEOLAB,5.0,0,GEOLAB
19911,DEXASOM 4MG C/10CPS TEUTO,9.4,4,TEUTO
27884,DEXASON 01MG/ML ELIX 100 ML,10.0,4,TEUTO
31806,DEXFER 100MG GOT 30ML,58.11,0,EUROFARMA
33459,DEXFER 400 MG 30 COMP ,68.05,0,EUROFARMA
34011,DEXFER 400MG 60CPR,122.34,0,EUROFARMA
23400,DEXFER 400MG C/30CP,70.7,4,EUROFARMA
21287,DEXILANT 30MG C/30CP,129.76,4,DIVERSAS
21992,DEXILANT 30MG C/60CPS,252.1,4,TAKEDA PHARMA
33906,DEXILANT 60 MG 60CAP LIB PROL,259.52,0,TAKEDA PHARMA
20095,DEXILANT 60MG C/30CPS,129.76,4,TAKEDA PHARMA
5739,DEXMINE XPE 120ML,26.8,4,CIMED
33364,DHALGA SOL 60ML,113.43,0,DIVERSAS
32758,DI-MAGNESIO MALATO 400MG 60CAP MAX,74.55,0,DIVERSAS
22883,DIA D 1.5MG C/1 CP,7.0,4,CIMED
32626,DIACQUA 50MG C 30 COMP,47.82,0,MOMENTA
2736,DIAD 0.75MG C/2CP,7.0,4,CIMED
28674,DIAMOX 250 MG C/30 CPS,27.97,4,GENOM
4094,DIANE CART C/21CP ,32.8,4,DIVERSAS
19855,DIAZEPAM 10MG 30CPS PHARLAB,10.0,4,PHARLAB
33413,DIAZEPAM 5MG 30CPR ,6.0,0,BIOCHIMICO IND FARMACEUTICO
18888,DIAZEPAM 5MG C/30CP NOVA QUIMICA,7.0,4,NOVA QUIMICA
29285,DICAZID 30MG C/30 CPS,23.63,4,PHARLAB
3873,DICLIN C/21CP,20.57,4,MERCK
5853,DICLOF DIETILAMONIO GEL 60G CIMED,11.9,4,CIMED
6320,DICLOF RESINATO 15MG GTS 20ML,11.0,4,TEUTO
21958,DICLOFENACO POTASICO 50MG C/20 CIMED,6.0,4,CIMED
29347,DICLOFENACO POTASSICO 50MG C/20 CPS,6.0,4,GEOLAB
33726,DICLOFENACO SODICO 100MG C/10 CPRS,13.5,0,EMS
27151,DICLOFENACO SODICO 50 MG C/20 CPS,6.5,4,GEOLAB
24810,DICLOFENACO SODICO 50MG C/20 CPS,4.87,4,BELFAR
19118,DICLOR DE BETAISTINA 16MG C/30CP ,16.5,4,GEOLAB
9736,DICLOR DE BETAISTINA 16MG C/30CP EUROFAR,17.74,4,EUROFARMA
9737,DICLOR DE BETAISTINA 24MG C/30CP BIOS,19.47,4,BIOSINTETICA
19539,DICLOR DE BETAISTINA 24MG C/30CP GEOLAB,20.0,4,GEOLAB
11213,DICLOR DE BETAISTINA 8MG C/30CP BIOSINTE,25.58,4,BIOSINTETICA
28735,DICLOR LEVOCETIRIZINA 5 MG C/10 CPS,29.5,4,NOVA QUIMICA
28684,DICLOR LEVOCETIRIZINA 5MG C/10 CPS,37.45,4,GERMED
27493,DIENOGESTE 2MG C/30 CPS,31.88,4,EMS
30389,DIFUSOR AROMAS SENS ALECRIM SECAR 100ML ,21.7,4,DIVERSAS
8543,DIGELIV 2MG C/30,97.15,49,APSEN
645,DIGEPLUS C/30CPS,55.8,4,SERVIMED COMERCIAL LTDA
4799,DIGESTIL GTS,7.0,4,TEUTO
19944,DIGESTINA 10MG UNIAO QUIMICA,5.75,4,UNIAO QUIMICA
3735,DIGOXINA 0.25 C/30CP,7.6,4,TEUTO
23477,DILTIAZEN 30MG C/50CP,25.45,4,EMS
1583,DIMAG DI-MAGNESIO MALATO 400MG C/60CPS ,74.8,49,MAXINUTRI
28995,DIMAG MDK DIMALATO MAGNESIO 400MG C/60CPS,78.7,49,MAXINUTRI
5291,DIMINUT C/21CP LIBBS,51.29,4,LIBBS
7662,DIMINUT CART C/21CP,45.45,4,LIBBS
18238,DIMORF 10MG,146.91,4,CRISTALIA
24904,DIOSMIN 500MG C/30 CPS,68.66,4,ACHÉ LABORATORIOS FARMACEUTICOS S.A.
7607,DIOSMIN 500MG C/60CP,144.73,4,SERVIMED COMERCIAL LTDA
26138,DIOSMIN 900+100MG C/30 CPS,151.71,4,ACHÉ LABORATORIOS FARMACEUTICOS S.A.
2053,DIOSMIN C/30SCH,192.45,4,SERVIMED COMERCIAL LTDA
25097,DIOSMIN CREME 200 G,95.35,4,ACHÉ LABORATORIOS FARMACEUTICOS S.A.
23271,DIP+BET+FOSFBET SUSP INJ 1ML,12.0,4,EUROFARMA
33343,DIPIMED 1G C/10CP MEDQUIMICA,12.0,0,MEDQUIMICA
3841,DIPIMED GTS 20ML,6.0,4,MEDQUIMICA
33078,DIPIRONA 1G 10 CPR VITAMEDIC,12.0,0,VITAMED
32978,DIPIRONA 500 MG/ML C/20 ML SABOR ABACAXI,6.0,0,NEO QUIMICA
33794,DIPIRONA 500MG/ML GTS 20ML G NEO,5.0,0,NEO QUIMICA
30830,DIPIRONA MONO 1G 10 COMPR VITAMEDIC,10.0,4,VITAMED
32655,DIPIRONA MONOIDRATADA 500MG C/ 10 CP,5.0,0,VITAMEDIC IND. FARMACEUTICA LTDA
1513,DIPIRONA SODICA 100ML BIOSINTETICA,16.78,4,BIOSINTETICA
24614,DIPIRONA SODICA 1G C/8 CPS PRATI DONAD ,10.0,4,PRATI DONADUZZI
5385,DIPIRONA SODICA 500MG C/10CP PRATI,5.0,4,PRATI DONADUZZI
7169,DIPIRONA SODICA 50MG/ML 100ML,12.5,4,LEGRAND
31275,DIPLOMATA CHOCOLATE 80GR BR,10.5,0,DIVERSAS
6891,DIPRO BETA+AC SALICILICO POM 30G EMS,17.5,4,EMS
3706,DIPRO BETA+SULF DE GENTA CR 30G EMS,16.65,4,EMS
2443,DIPRO BETA+SULF DE GENTA POM 30G GEOLAB,17.75,4,GEOLAB
261,DIPROGENTA POM 30G,53.74,4,MANTECORP
33412,DIPROP BETAM+SULF GENTA CR 30 GR GA ,17.0,0,EUROFARMA
18097,DIPROP BETAMETASONA 30G,33.95,4,EMS
265,DIPROSALIC POM 30G,45.6,4,MANTECORP
267,DIPROSALIC SOL 30ML,56.69,4,DIVERSAS
611,DIPROSPAN HYPAC 1 SERINGA C/1ML,58.37,4,MANTECORP
29440,DISPENSER AUTOMATICO DE SABÃO LIQUIDO ,110.0,49,MULTILASER INDUSTRIAL S.A
26631,DISPOSIT P/LAVAGEM NASAL CACHORRO 10ML,29.9,49,DIVERSAS
26630,DISPOSIT P/LAVAGEM NASAL TUBARAO 10ML,29.9,49,DIVERSAS
26629,DISPOSIT P/LAVAGEM NASAL UNICOR 10ML,29.9,49,DIVERSAS
32909,DOBEVEN 500MG 30CPR,93.45,0,ASPEN
31595,DOCTAR SHAMPOO SENSI 120ML,96.5,0,DIVERSAS
32941,DOLAMIN 250MG C 12 COMP ,52.36,0,DIVERSAS
20283,DOLAMIN FLEX C/12CP,54.25,4,FQM
29760,DOMPED GOTAS 5MG/ML FR 20ML,56.53,4,ACHÉ LABORATORIOS FARMACEUTICOS S.A.
19381,DOMPERIDONA  1MG 100ML,30.0,4,EUROFARMA
25877,DOMPERIDONA 10 MG C/60 CPS,17.5,4,LEGRAND
31670,DOMPERIDONA 10MG 60 CPS,12.5,0,NEO QUIMICA
19999,DOMPERIDONA 10MG 60CPS EUROF,24.95,4,EUROFARMA
19893,DOMPERIDONA 10MG 60CPS GERMED,18.65,4,GERMED
31040,DOMPERIDONA 10MG C/30 CPR ,9.0,4,NOVA QUIMICA
33515,DOMPERIDONA 10MG COMP 2 BL ,12.25,0,CIMED
9366,DOMPERIX 10MG C/30CP,31.4,4,EUROFARMA
4112,DONAREN 100MG C/30CP,100.0,4,APSEN
31184,DONEPEZILA 10 MG C/30 CPR ,35.0,0,BIOCHIMICO IND FARMACEUTICO
22775,DORALEX 500MG C/10,5.0,4,VITAMED
7237,DORALGINA C/20DRG,20.5,4,NEO QUIMICA
1514,DORALGINA C/4CP,4.5,4,NEO QUIMICA
32613,DORENE TABS 150MG C/60 COMP ,199.04,0,ACHÉ LABORATORIOS FARMACEUTICOS S.A.
32314,DORENE TABS 75MG C/60 CPS,83.87,0,ACHÉ LABORATORIOS FARMACEUTICOS S.A.
910,DORFLEX C/10CP,8.2,4,SANOFI AVENTIS
4860,DORFLEX C/12 CPS,8.74,4,SANOFI AVENTIS
22969,DORFLEX C/12CP,17.6,4,SANOFI AVENTIS
29710,DORFLEX DIP 1G C/10 CPS,17.43,4,SANOFI AVENTIS
7558,DORFLEX GTS 20ML,25.05,4,DIVERSAS
31592,DORFLEX MAX C/16 CPS,30.34,0,SANOFI AVENTIS
22946,DORFLEX UNO IG C/10CP,18.46,4,SANFARMA
2727,DORIL C/6CP,14.25,4,HYPERMACAS
6866,DORIL ENXAQUECA C/4CP,12.0,4,BRAIN FARMA
29406,DORSANOL 200MG/ML  ABACAXI/MENTA 15ML,6.25,4,MULTILAB
3428,DORTO 150MG C/1CP EUROFARMA,79.41,4,EUROFARMA
29460,DORZAL SOL OFTALMICA 20MG C/5ML ,84.47,4,LEGRAND
18898,DORZOLAMIDA+TIMOLOL 5ML TEUTO,37.11,4,TEUTO
18393,DOSE D 10ML,60.7,49,SERVIMED COMERCIAL LTDA
33972,DOSS 1000UI GTS 10ML,86.15,0,BIOLAB
33278,DOSS 15.000UI C/4 CAPS,41.28,0,DIVERSAS
30173,DOSS 3000.UI 30CAP   BIOLAB,74.55,4,BIOLAB
31871,DOSSEO KM 60CPS,98.8,0,DIVERSAS
31524,DOXAPROST 2MG 30CPR UNQ,13.0,0,NOVA QUIMICA
32682,DOXAPROST 4MG C/30,36.5,0,UNIAO QUIMICA
33124,DOXAZOSINA 2MG 30CPR GEOLAB,9.25,0,GEOLAB
23476,DOXAZOSINA 2MG C/30CP ,13.05,4,SANDOZ
1884,DOXAZOSINA 2MG C/30CP EMS,13.2,4,EMS
4717,DOXAZOSINA 2MG C/30CP TEUTO,10.0,4,TEUTO
18945,DOXICICLINA 100MG C/15 PHARLAB,19.5,4,PHARLAB
7666,DOXICLIN 100MG C/15CP        ,30.91,4,PHARLAB
33113,DOZEMAST 1000MCG 20CPR SUBL SN,71.95,0,MARJAN FARMA
30091,DOZEMAST 1000MCG C 60 COMP SUBL,199.04,4,MARJAN FARMA
32504,DOZEMAST 1000MCG C 90 COMP SUBL,257.57,0,MARJAN FARMA
33890,DOZEMAST NP 30 CPR,91.0,0,MANTECORP
24244,DPREV 1.000 UI C/30 CPS,42.79,4,MYRALIS 
28845,DPREV 10.000 UI C/4 CPS,27.9,4,MYRALIS 
30191,DPREV 10.000UI C/30 COMP ,131.17,4,MYRALIS 
28846,DPREV 14000UI C/4 CPS,45.45,4,MYRALIS 
11841,DPREV 50000UI C/4CAPS MOLE ,80.54,4,MYRALIS 
26779,DPREV CALCIO 2.000UI C/30 CPS,80.0,49,MYRALIS 
26337,DPREV CALCIO C/60 CPS,119.9,49,MYRALIS 
32658,DPREV TODO DIA 1000UI 30CPS,33.5,0,MYRALIS 
31430,DPREV TODO DIA 2.000UI C/30 CAPS,53.0,0,MYRALIS 
5901,DRAMAVIT B6 GTS 20ML,15.35,4,CIMED
19830,DRAMIN 50MG CAPS GEL C/2CPS,4.7,4,NYCOMED
24730,DRAMIN B6 C/10CPS UN,9.4,4,TAKEDA PHARMA
453,DRAMIN B6 GTS 30ML,24.35,4,NYCOMED
23481,"DRENATAN SOL 2,5 ML",180.39,4,GERMED
1937,DRENISON CR 30G,46.49,4,BIOLAB
3081,DRENISON OCLUSIVO 7.5 X200CM,140.18,4,DIVERSAS
31606,DRENOGRIPE C/ 6 CPS BELFAR,3.0,0,BELFAR
18447,DROPROPIZINA 3MG/ML BIOSINTETICA,16.5,4,BIOSINTETICA
30734,"DROPS  MENTOS STICK MINT 37,5 GR",3.17,49,DIVERSAS
32244,DROPS HALLS BAG 28GR EXTRA FORTE,1.8,0,DIVERSAS
24685,"DROPS HALLS EXTRA FORTE 27,5G",1.85,49,DIVERSAS
29364,DROPS HALLS MELANCIA  28G,1.85,49,DIVERSAS
26762,DROPS HALLS MORANGO 28GR,1.8,49,DIVERSAS
32825,DROPS MENTOS 16X1UN TUTTI-FRUTI,2.85,0,DIVERSAS
32245,DROPS MENTOS 1UN FRUTAS,2.85,0,DIVERSAS
2071,"DROSP+ETINIL 3+0,02MG C/21CP GERMED",15.0,4,GERMED
23619,DROSP+ETINIL C/63CP,25.0,4,NOVA QUIMICA
19760,"DROSP+ETINILESTR 3/0,3MG C/21 CART",22.35,4,LEGRAND
31895,"DROSPIRENONA+ETIN 3+0,03MG 84CPR SEM PARAR - GEN E",37.5,0,EUROFARMA
20067,"DROSPIRENONA+ETINILESTRADIOL 3MG+0,02MG",16.65,4,LEGRAND
22635,DROXY 25MG C/30CP,41.72,4,NEO QUIMICA
9184,DRUSOLOL COL 5ML,104.01,4,GENOM
31378,DS HERBISSIMO CREME CLINICAL AZUL 45G,16.0,0,DIVERSAS
24763,DS HERBISSIMO CREME HIBISCO 55GR,7.5,4,DIVERSAS
27249,DUCHA GINECOLOGICA 12 BC ,68.1,49,MERCUR
28256,DUCOX  200 MG C/10 CPS,44.75,4,MOMENTA
31609,DULOXETINA 60MG CAP DURA C/30 CAPS,100.0,0,UNIAO QUIMICA
21503,DULOXETINA XR 30MG C/30 CPS LEGRAND,69.59,4,LEGRAND
4743,DUOFLAN INJ IML C/1AMP ,33.36,4,DIVERSAS
6835,DUOMO 2MG C/30CP,43.93,4,EUROFARMA
19391,DUPHALAC 200ML,62.67,4,COMERCIAL EBANO DE COSMETICOS E ARMARINHOS LTDA
22694,DURATESTON 250MG 1AMP,58.6,4,APSEN
31214,"DUTAM 0,5MG+0,4MG C/30 CAPS",122.8,0,ZODIAC
33911,"DUTAM 0,5MG+0,4MG C/90 CAPS",331.55,0,ZODIAC
24580,DYMISTA SPRAY 137+50MCG 23G,155.52,4,DIVERSAS
1358,EBASTEL 10MG C/10CP,77.8,4,EUROFARMA
829,EBASTEL XPE 60ML,79.82,4,DIVERSAS
21624,ECASIL 81MG C/30CP,17.13,4,DIVERSAS
7057,ECOFILM COL 15ML,54.18,4,DIVERSAS
6906,ECOFILM COL 5ML,22.23,4,DIVERSAS
4914,ECOS XPE 120ML,25.75,4,UNIAO QUIMICA
32632,ECOXE 60MG C/14 COMP REV ,130.65,0,DIVERSAS
32634,ECOXE 60MG C/7 COMP REV,65.53,0,DIVERSAS
32854,ECOXE 90MG C 14 COMP ,150.01,0,MANTECORP
29780,EDISTRIDE 10MG 30CPR SN,236.94,4,ACHÉ LABORATORIOS FARMACEUTICOS S.A.
22395,EFFACLAR GEL LIMPEZA ALTA TOL. 300G(MANI),124.9,49,LA ROCHE-POSAY
7229,EFFACLAR SAB PUR/ALTA TOL 80G,59.65,49,DIVERSAS
33229,EKSON 100 MG + 25 MG C/30 ACHE,56.02,0,ACHÉ LABORATORIOS FARMACEUTICOS S.A.
6721,ELANI 3MG+0.03MG C/28CP,81.3,4,LIBBS
32566,ELAS BELLESA MEIA FRU FRU COLLORS C/1,4.5,0,ALOEBAF
31171,ELAS. BELLESA KIDS SILICONE FLUOR PCT UN,3.0,0,DIVERSAS
31173,ELAS. BELLESA SILICONE TRANSP COM 75 UND ,3.0,0,DIVERSAS
30326,ELASTICO BELLESA SILIC.TRANSP.GROSSO C/50,3.0,49,DIVERSAS
30325,ELASTICO MEIA COLORIDO C/6 742 BELLESA,9.0,49,DIVERSAS
28333,ELASTICO MEIA GATINHA BELLESA C/3 UN,6.25,49,DIVERSAS
28332,ELASTICO MEIA MARROM BELLESA C/6 UN,4.5,49,DIVERSAS
28331,ELASTICO MEIA PRETO BELLESA C/6 UN,4.5,49,DIVERSAS
30328,ELASTICO SILICONE PRETO C/75 746 BELLESA,3.0,49,DIVERSAS
25509,ELASTICO SILICONE PRETO ULTRA BEAD C/12,15.0,49,KITSTAR
21550,"ELIQUIS 2,5MG C/60CP",208.95,4,BRISTOL
32638,ELIXIR DE SÃO CAETANO,48.0,0,DIVERSAS
31879,ELIXIR INHAME 240ML SANTA RAIZ,35.65,0,DIVERSAS
7389,EMS EXP XPE 120ML,36.99,4,EMS
6730,EMULSAO SCOTT TRAD/SABORES 200ML,34.75,49,GLAXOSMITH
22255,EMULSAO SCOTT TRADICIONAL 400ML,48.75,49,DIVERSAS
20992,ENALAPRIL 10MG C/30 CP CIMED,3.75,4,CIMED
18328,ENALAPRIL 10MG C/30CP LEGRAND,5.0,4,LEGRAND
7449,ENANT DE NORET+VAL ESTRADIOL INJ,28.35,4,EUROFARMA
25301,"ENEMIN SOL RETAL 6,5G UN",10.25,4,KLEY HERTZ
22611,ENERGIL C ZINCO C/10CP,23.6,4,DIVERSAS
31600,ENERGRIP C 1G 10 CPR ,9.5,0,BELFAR
32648,ENERGRIP C 1G 30CPR EFERV,12.0,0,DISTRIMED 
23503,ENGOV AFTER BERRY 250ML,13.15,49,DIVERSAS
31912,ENGOV C/ 3 CPS,8.8,0,DIVERSAS
2703,ENGOV C/2CP,4.0,4,HYPERMACAS
28317,ENGOV UP MELANCIA LT 269 ML,10.0,49,HYPERMACAS
28318,ENGOV UP MORANGO/KIWI LT 269 ML,10.7,49,HYPERMACAS
28319,ENGOV UP ORIGINAL LT 269 ML,10.7,49,HYPERMACAS
3503,ENTEROGERMINA FLAC 5ML,6.35,49,DIVERSAS
21988,ENTEROGERMINA PLUS 5 ML UNID,10.0,49,SANOFI AVENTIS
19963,ENTRESTO 24MG/26MG C/28CP,202.28,4,NOVARTIS
22287,ENTRESTO 49+51MG C/60CP,433.52,4,NOVARTIS
32329,ENX BUC LISTERINE COOL MINT 250ML,19.4,0,DIVERSAS
27373,ENX BUCAL COLGATE ICE FUSION 250 ML,17.6,49,COLGATE
22620,ENX BUCAL LISTERINE ANTICARE ZERO 500ML,37.65,49,JOHNSON
3174,ENX BUCAL LISTERINE CUIDADO TOTAL 500ML,37.5,49,DIVERSAS
1636,ENX BUCAL PLAX ICE/FRESH 500ML,22.0,49,DIVERSAS
22312,ENX PLAX CLASSIC VERMELHO 250ML,17.6,49,COLGATE
33855,ENXAGUANTE BUCAL COLGATE LUMINOUS WHITE CARVAO 1X1,30.0,0,DIVERSAS
2025,ENXAK C/12CP,22.58,4,CAZI
30195,ENZILAC 10000UI C/30 COMP MAST,49.5,49,FQM
24569,EPEZ  5MG C/30 CPS,72.69,4,TORRENT
18418,EPEZ 10MG C/30 CP TORRENT ,70.01,4,TORRENT
2114,EPIDUO GEL 30G,142.65,4,GALDERMA
32030,EPISOL ANTIOX FPS60 60G,128.55,0,MANTECORP
27309,EPISOL ANTIOXIDANTE FPS60 60 GR,216.0,4,MANTECORP
23981,EPISOL COLOR PELE EXT SECA FPS 70,71.55,4,MANTECORP
5134,EPISOL OIL FREE FPS30 120G,101.25,4,MANTECORP
3685,EPISOL OIL FREE FPS45 120G,132.3,4,MANTECORP
26944,EPISOL SEC OC FP99 60 GR,142.55,4,MANTECORP
27883,EPISOL SEC OC FPS 30 60 GR,70.2,4,MANTECORP
29769,EPITHELIZE GEL OFT 50MG 10 ML  ,58.81,4,DIVERSAS
540,EPOCLER ABACAXI FLAC 10ML,5.5,4,HYPERMACAS
33223,EQUALIV BODY PROTEIN CACAU X250ML,23.37,0,DIVERSAS
30174,EQUIPO MACRO GOTAS NUTRICAO ENTERAL  LISO ,2.5,49,DESCARPACK
33967,EQUITAM 80MG 30CPR,116.68,0,MOMENTA
31978,ES IMPALA S/BL COL.5 QUERER,5.5,0,IMPALA
27642,"ESALERG 0,5 MG/ML 100ML XPE",97.55,4,ACHÉ LABORATORIOS FARMACEUTICOS S.A.
18151,ESALERG GT 20ML,53.78,4,SERVIMED COMERCIAL LTDA
18938,ESC 10MG C/30CP,89.73,4,EUROFARMA
31516,ESC ATRIA ABS CORPUS CERAM 35 MM REF 032,48.0,0,DIVERSAS
26024,ESC CAB CONDOR POCKET MAO 9715,36.77,49,CONDOR
21681,ESC CAB MARCO BONI 512BT,23.17,49,MARCO BONI
4345,ESC CAB MARCO BONI 571BT(MANI),76.8,49,MARCO BONI
22855,ESC CAB MARCO BONI TOP COLOR RAQ 639BT,25.0,49,MARCO BONI
29007,ESC CABELO BELLESA CACHOS POLVO,14.0,49,DIVERSAS
23568,ESC CABELO CONDOR POCKET ,51.36,49,CONDOR
1725,ESC CABELO OVAL DE BOLSO,1.76,49,DIVERSAS
23356,ESC D COLGATE PACK,5.55,4,COLGATE
31197,ESC D PREDENT ULTRA WITHE PAC  2UN,9.1,0,COLGATE
29982,ESC DENT COLGATE COLORS 2UN ,17.75,4,COLGATE
24584,ESC DENT COLGATE SLIM BLACK C/3,35.5,4,COLGATE
31030,ESC DENT CONDOR FAMILIA C/2 UN,3.1,0,CONDOR
33331,ESC DENT CONDOR SENSITIVE ULTRAMACIA L2P1,24.6,0,DIVERSAS
32883,ESC DENT DENTAL CLEAN INF STITCH C/ ESTOJO,18.7,0,DIVERSAS
21710,ESC DENT J&J ACCESS MED 40 L2P1,23.95,4,JOHNSON
