sku;name;quantity;price
7909246908534;BLUSA JUV. ML. LUNENDER 63480, 62545;1;52,13
7909022971738;BLUSA JUV. ML. LUNENDER 63548, 67043;4;33,19
7909352262322;BLUSA JUV. ML. LUNENDER 64699;1;33,29
7892530802406;BLUSA JUV. ML. LUNENDER 65021, 518,572;1;19,6
7900259009072;BLUSA JUV. ML. LUNENDER 65363;4;81,03
7892530802734;BLUSA JUV. ML. LUNENDER 65546, 573, 068 ;4;19,4
7909246195699;BLUSA JUV. ML. LUNENDER 65571, 0163;1;23,39
7909878738158;BLUSA JUV. ML. LUNENDER 66244;6;81,94
7909878738288;BLUSA JUV. ML. LUNENDER 66245;6;77,51
7909878782724;BLUSA JUV. ML. LUNENDER 66246;9;86,37
7909878736765;BLUSA JUV. ML. LUNENDER 66249;2;65,31
7909683713258;BLUSA JUV. ML. LUNENDER 66620;2;71,25
7900066067616;BLUSA JUV. ML. LUNENDER 66979;8;75,95
7900066117854;BLUSA JUV. ML. LUNENDER 66980;10;74,79
;BLUSA JUV. ML. LUNENDER 67527;2;50,67
7909683207825;BLUSA JUV. ML. LUNENDER 67540;2;51,35
7909474721110;BLUSA JUV. ML. LUNENDER 67566;1;50,67
7909474791137;BLUSA JUV. ML. LUNENDER 67569;1;46,04
7892530836128;BLUSA JUV. ML. LUNENDER 67809, 61823;2;32,97
7900066915795;BLUSA JUV. ML. LUNENDER 69060;10;79,9
7900066932259;BLUSA JUV. ML. LUNENDER 69062;8;79,9
7909352214208;BLUSA JUV. ML. LUNENDER 73647;3;60,83
7909919157153;BLUSA JUV. MOL. 105140;9;85,72
7909810886954;BLUSA JUV. MOL. 96635;25;55,64
7909132930250;BLUSA JUV. MOL. LUNENDER 62285;3;59,34
7909022346352;BLUSA JUV. MOL. LUNENDER 67820;1;58,42
7909879224568;BLUSA JUV. REG. 101557;2;31,65
7900007135145;BLUSA JUV. REG. 113277;4;36,32
7900007539721;BLUSA JUV. REG. 116251;6;24,3
7900072639456;BLUSA JUV. REG. 121975;2;45,1
7900072656439;BLUSA JUV. REG. 121980;6;52,63
7900072681578;BLUSA JUV. REG. 123093;4;45,1
7900072684852;BLUSA JUV. REG. 125080;8;45,1
7909218905769;BLUSA JUV. REG. 14067;22;21,7
7909593804398;BLUSA JUV. REG. 40357;6;38,68
7909810573625;BLUSA JUV. REG. 40358;7;32,27
7909482576689;BLUSA JUV. REG. 48667;1;48,48
7909879073265;BLUSA JUV. REG. 5072;6;32,31
7909619665521;BLUSA JUV. REG. 67430;1;47,07
7909263692836;BLUSA JUV. REG. 676;2;38,35
7909919073835;BLUSA JUV. REG. 69718;2;31,32
7909661610128;BLUSA JUV. REG. 71428;2;38,98
7909661603182;BLUSA JUV. REG. 74585;2;23,6
7900072818806;BLUSA JUV. REG. 84006;1;30,14
7909810044910;BLUSA JUV. REG. 87712;6;38,02
7909810889863;BLUSA JUV. REG. 91693;6;24,94
7898469045181;BLUSA JUV. REG. DOCE TRAMA 711;1;41,59
7909462627707;BLUSA JUV. REG. ELIAN 251209;20;27,33
7909462653201;BLUSA JUV. REG. ELIAN 27835;3;48,71
SEM GTIN;BLUSA JUV. REG. LECIMAR 0152;3;16,89
7900066644527;BLUSA JUV. REG. LUNENDER 19317;12;35,9
7909132878347;BLUSA JUV. REG. LUNENDER 250;1;24,77
7909474944236;BLUSA JUV. REG. LUNENDER 37190;2;37,29
7909352684599;BLUSA JUV. REG. LUNENDER 40591;2;23,71
7909022496842;BLUSA JUV. REG. LUNENDER 42508, 51879;1;29,63
7909878389640;BLUSA JUV. REG. LUNENDER 45253;10;95,34
7909878414106;BLUSA JUV. REG. LUNENDER 45429;1;81,05
7909878407320;BLUSA JUV. REG. LUNENDER 45430;2;65,98
7909878503916;BLUSA JUV. REG. LUNENDER 45459;1;48,59
7909878506498;BLUSA JUV. REG. LUNENDER 45928;1;33,52
7892530953030;BLUSA JUV. REG. LUNENDER 46032, 53582;1;28,92
7900066515292;BLUSA JUV. REG. LUNENDER 47014;9;100,3
7900066611925;BLUSA JUV. REG. LUNENDER 48443;8;48,35
7900066771452;BLUSA JUV. REG. LUNENDER 48444;10;56,24
7909878623584;BLUSA JUV. REG. LUNENDER 48962;6;42,78
7900066692849;BLUSA JUV. REG. LUNENDER 49283;10;63,62
7900066699107;BLUSA JUV. REG. LUNENDER 49289;8;42,38
7892530955539;BLUSA JUV. REG. LUNENDER 51837, 32667;1;36,43
7909352111330;BLUSA JUV. REG. LUNENDER 53270;1;29,15
7909352111033;BLUSA JUV. REG. LUNENDER 53272;1;40,89
7909652747338;BLUSA JUV. REG. MARLAN 64943;2;35,07
7909683617174;BLUSA JUV.REG. LUNENDER 50520;2;39,8
;BLUSA LECIMAR 1953;1;37,49
7909683841548;BLUSA LUNENDER 019;6;48,67
7909878922007;BLUSA LUNENDER 033;6;52,82
7909878067685;BLUSA LUNENDER 088;3;42,37
7900066061171;BLUSA LUNENDER 1005;2;70,7
7900066257024;BLUSA LUNENDER 1032;2;64,24
7909683355663;BLUSA LUNENDER 237;1;34,7
7909246644692;BLUSA LUNENDER 280;6;53,78
7909474385565;BLUSA LUNENDER 295;1;42,89
7909474720922;BLUSA LUNENDER 300;1;57,11
7909352958744;BLUSA LUNENDER 335;6;52,82
7909878108012;BLUSA LUNENDER 35204;2;78,8
7909878044204;BLUSA LUNENDER 35207;5;72,73
7909878123053;BLUSA LUNENDER 35218;4;84,87
7909878728838;BLUSA LUNENDER 35246;4;51,47
7909474269070;BLUSA LUNENDER 354;6;46,75
7909878947925;BLUSA LUNENDER 35517;2;88,53
7909878968609;BLUSA LUNENDER 35518;2;109,15
7909878968760;BLUSA LUNENDER 35521;6;94,6
7909878975218;BLUSA LUNENDER 35524;2;70,31
7909878975904;BLUSA LUNENDER 35535;1;93,37
7909878992918;BLUSA LUNENDER 35626;1;48,15
7909474295284;BLUSA LUNENDER 36560;1;72,57
7909683102786;BLUSA LUNENDER 390;1;51,7
7909683141471;BLUSA LUNENDER 391;9;65,6
7909878983534;BLUSA LUNENDER 396;2;52,1
7909352530490;BLUSA LUNENDER 400;9;53,37
7900066023445;BLUSA LUNENDER 410;10;64,67
7900066566539;BLUSA LUNENDER 411;7;41,38
7900066575227;BLUSA LUNENDER 412;7;66,38
7909683443568;BLUSA LUNENDER 41507;1;39,39
7909132427767;BLUSA LUNENDER 42056;1;33,44
7909022663480;BLUSA LUNENDER 45157, 32921;1;31,39
7909878262158;BLUSA LUNENDER 45313;1;55,79
7909878397409;BLUSA LUNENDER 45423;1;83,17
7909878576842;BLUSA LUNENDER 45471;2;77,87
7909878500731;BLUSA LUNENDER 45509;2;71,87
7909878582225;BLUSA LUNENDER 45514;2;65,87
7909878614865;BLUSA LUNENDER 45521;4;79,07
7909878626226;BLUSA LUNENDER 45522;2;88,67
7909878583499;BLUSA LUNENDER 45530;2;44,27
7909878584946;BLUSA LUNENDER 45532;1;57,48
7909878114761;BLUSA LUNENDER 45533;4;70,66
7909878658111;BLUSA LUNENDER 45538;1;103,07
7909878634528;BLUSA LUNENDER 45542;1;56,27
7909878658234;BLUSA LUNENDER 45546;2;82,66
7909878917386;BLUSA LUNENDER 459;12;67,07
7909683102939;BLUSA LUNENDER 465;8;50,15
7909878269249;BLUSA LUNENDER 467;3;53,37
7909683488927;BLUSA LUNENDER 46965;1;48,15
7909683489511;BLUSA LUNENDER 46980;2;74,05
7909878760104;BLUSA LUNENDER 47081;2;65,87
7909878664372;BLUSA LUNENDER 47087;2;107,86
7909878763587;BLUSA LUNENDER 47095;1;87,47
7909878086648;BLUSA LUNENDER 47339;6;51,37
7900066709172;BLUSA LUNENDER 47345;2;49,75
7900066721631;BLUSA LUNENDER 47346;2;49,75
7909352980363;BLUSA LUNENDER 47436;1;62,16
7909683965633;BLUSA LUNENDER 476;2;68,26
7900066567949;BLUSA LUNENDER 481;3;47,87
7900066787699;BLUSA LUNENDER 49158;1;119,83
7900066789938;BLUSA LUNENDER 49168;1;99,43
7900066795762;BLUSA LUNENDER 49169;1;77,84
7900066787828;BLUSA LUNENDER 49175;1;119,83
7900066788344;BLUSA LUNENDER 49184;3;103,04
7900066772855;BLUSA LUNENDER 49429;3;131,83
7900066690258;BLUSA LUNENDER 49433;4;131,83
7900066790323;BLUSA LUNENDER 49434;2;115,03
7900066735690;BLUSA LUNENDER 49435;2;74,25
7900066737038;BLUSA LUNENDER 49439;7;75,44
7900066752338;BLUSA LUNENDER 49445;3;76,65
7900066745491;BLUSA LUNENDER 49457;2;83,85
7909474654104;BLUSA LUNENDER 50142;1;58,43
7909878628923;BLUSA LUNENDER 50688;2;79,75
7909878675712;BLUSA LUNENDER 50717;2;71,76
7909878537508;BLUSA LUNENDER 50729;1;79,75
7909878639844;BLUSA LUNENDER 50731;3;71,76
7909683522249;BLUSA LUNENDER 571;2;51,56
7900066568267;BLUSA LUNENDER 581;8;53,37
7909683095712;BLUSA LUNENDER 60099;2;81,44
7909352855296;BLUSA LUNENDER 60623;3;53,89
7909683520610;BLUSA LUNENDER 607;2;51,56
7909022321496;BLUSA LUNENDER 61262, 32932;2;54,5
7909683719922;BLUSA LUNENDER 621;6;66,77
7900066187628;BLUSA LUNENDER 65150;4;87,81
7900066173683;BLUSA LUNENDER 65168;6;173,21
7900066171566;BLUSA LUNENDER 65192;2;94,1
7900066197603;BLUSA LUNENDER 65193;2;80,33
7900066210081;BLUSA LUNENDER 662;6;51,73
7900066229052;BLUSA LUNENDER 664;9;52,86
7900066210470;BLUSA LUNENDER 665;3;38,65
7909683665359;BLUSA LUNENDER 66716;1;59,58
7909683725725;BLUSA LUNENDER 66740;2;86,93
7900066134080;BLUSA LUNENDER 67435;6;62,69
7900066104526;BLUSA LUNENDER 67444;4;78,99
7900066187031;BLUSA LUNENDER 67447;1;102,91
7900066135216;BLUSA LUNENDER 67786;1;75,13
7900066153258;BLUSA LUNENDER 67791;4;106,66
7900066935465;BLUSA LUNENDER 678;10;60,75
7900066935632;BLUSA LUNENDER 679;6;63
7900066873262;BLUSA LUNENDER 69101;4;61,87
7900066873606;BLUSA LUNENDER 69102;4;81,03
7900259018999;BLUSA LUNENDER 69134;3;59,62
7900259028110;BLUSA LUNENDER 69135;1;52,86
7900066997630;BLUSA LUNENDER 69165;4;98,61
7900259028318;BLUSA LUNENDER 69201;4;84,41
7900066933072;BLUSA LUNENDER 69203;7;135,13
7900066943934;BLUSA LUNENDER 69205;2;163,3
7900066982605;BLUSA LUNENDER 69210;3;101,32
7900066959256;BLUSA LUNENDER 693;7;53,98
7900066976819;BLUSA LUNENDER 69328;4;104,7
7909878403896;BLUSA LUNENDER 71853;7;65,1
7909878736031;BLUSA LUNENDER 811;2;53,08
7909878736178;BLUSA LUNENDER 813, 13;3;56,13
7900066066725;BLUSA LUNENDER 861;2;69,09
7909878170712;BLUSA LUNENDER 922;1;72,31
7900066523907;BLUSA LUNENDER G1130;2;72,29
7909400819829;BLUSA LUNENDER TRICO 25969;1;98,66
7899343462513;BLUSA MIXUS 30143;1;80,47
7890819957458;BLUSA ML. 0063, 29906, 36043;3;36,8
7909919015613;BLUSA ML. 106196;2;67,84
7909919044286;BLUSA ML. 106203;6;67,84
7909919062068;BLUSA ML. 106219;3;97,74
7909919035338;BLUSA ML. 106223;1;143,04
7900007147179;BLUSA ML. 115494;6;104,12
7900007726930;BLUSA ML. 117274;2;146,35
7900007699562;BLUSA ML. 117481;9;110,59
7900007639674;BLUSA ML. 117670;12;69,51
7900007639292;BLUSA ML. 117702;2;83,12
7900007708905;BLUSA ML. 117705;4;79,76
7900007823318;BLUSA ML. 119450;1;66,47
7900007595468;BLUSA ML. 119451;6;66,47
7900007706840;BLUSA ML. 121236;1;56,89
7909356930579;BLUSA ML. 24616;2;51,15
7909400000388;BLUSA ML. 24633;1;58,44
79093569285387;BLUSA ML. 24667;1;43,84
7909400013456;BLUSA ML. 26292;36;42,95
7900007526547;BLUSA ML. 26293;3;61,34
7909400135738;BLUSA ML. 26494;1;65,76
7909400174775;BLUSA ML. 26496;5;80,38
7909400189045;BLUSA ML. 26498;2;87,68
7890819983358;BLUSA ML. 26516, 28178;2;47,63
7909442459083;BLUSA ML. 39723;2;57,99
7909442476059;BLUSA ML. 39725;1;57,99
7909442458574;BLUSA ML. 39726;2;46,39
7909442453777;BLUSA ML. 39736;1;74,55
7909442466326;BLUSA ML. 39740;1;82,84
7909442426535;BLUSA ML. 39850;4;115,81
7909442125117;BLUSA ML. 40422;1;39,76
7909442126060;BLUSA ML. 40424;1;39,76
7909442705487;BLUSA ML. 41364;1;109,69
7909129778094;BLUSA ML. 43581;1;60,68
7909129778179;BLUSA ML. 43582;1;74,77
7909129778599;BLUSA ML. 43585;3;70,36
7909834083568;BLUSA ML. 50933;8;54,98
7909482961959;BLUSA ML. 50935;4;36,04
7909482964523;BLUSA ML. 50942;5;56,59
7909482937084;BLUSA ML. 50952;1;39,43
7909482981728;BLUSA ML. 50977;1;44,7
7900007772111;BLUSA ML. 50980;6;56,89
7909810630410;BLUSA ML. 54827;13;54,98
7909206979970;BLUSA ML. 6264;1;81,07
7909206980365;BLUSA ML. 6294;2;105,41
7909206919051;BLUSA ML. 6340;1;56,75
7909593969943;BLUSA ML. 65939;1;38,75
7909619095526;BLUSA ML. 65954;4;73,18
7909879999503;BLUSA ML. 69218;10;56,28
7909661931834;BLUSA ML. 83227;5;63,15
7909810563022;BLUSA ML. 83228;6;75,14
7909919090863;BLUSA ML. 98109;10;78,33
7898469290307;BLUSA ML. DOCE TRAMA 049;1;59,88
SEM GTIN;BLUSA ML. DOCE TRAMA 10035;2;98,08
7898469500079;BLUSA ML. DOCE TRAMA 102901;2;81,01
7898469501175;BLUSA ML. DOCE TRAMA 102918;6;72,53
7898469507405;BLUSA ML. DOCE TRAMA 102937;1;144,72
7898469614059;BLUSA ML. DOCE TRAMA 103522;1;102,01
7898469652365;BLUSA ML. DOCE TRAMA 103644;1;138,09
7898469787807;BLUSA ML. DOCE TRAMA 10431;1;69,51
7900096071782;BLUSA ML. DOCE TRAMA 104344;7;75,04
7900096080555;BLUSA ML. DOCE TRAMA 104346;8;49,49
7900096077272;BLUSA ML. DOCE TRAMA 104348;5;47,29
7900096074660;BLUSA ML. DOCE TRAMA 104405;1;162,74
7900096072420;BLUSA ML. DOCE TRAMA 104416;2;194,05
7900096050626;BLUSA ML. DOCE TRAMA 104418;4;96,34
7900096084645;BLUSA ML. DOCE TRAMA 104423;1;150,2
7900096060328;BLUSA ML. DOCE TRAMA 104430;17;43,98
7900096082252;BLUSA ML. DOCE TRAMA 104441;2;150,21
7900096068973;BLUSA ML. DOCE TRAMA 104442;2;125,15
7900096089435;BLUSA ML. DOCE TRAMA 104451;4;75,04
7900096051586;BLUSA ML. DOCE TRAMA 104458;4;85,07
7900096050800;BLUSA ML. DOCE TRAMA 104475;2;100,09
7900096078750;BLUSA ML. DOCE TRAMA 104533;4;146,45
7898469054992;BLUSA ML. DOCE TRAMA 10458;1;61,58
7900096429033;BLUSA ML. DOCE TRAMA 106215;5;92,95
7900096415906;BLUSA ML. DOCE TRAMA 106349;1;80,06
7900096429156;BLUSA ML. DOCE TRAMA 106353;4;82,92
7900096431760;BLUSA ML. DOCE TRAMA 106397;3;85,79
7900096432170;BLUSA ML. DOCE TRAMA 106408;8;85,79
7898469283729;BLUSA ML. DOCE TRAMA 1403;2;88,5
7898469270682;BLUSA ML. DOCE TRAMA 1441;2;102,02
7898469282029;BLUSA ML. DOCE TRAMA 1465;1;66,84
7898469283378;BLUSA ML. DOCE TRAMA 1541;1;52,38
7900096079351;BLUSA ML. DOCE TRAMA 201631;2;125,15
7900096088551;BLUSA ML. DOCE TRAMA 201640;8;120,13
7900096051951;BLUSA ML. DOCE TRAMA 201662;2;78,79
7900096062032;BLUSA ML. DOCE TRAMA 201672;1;71,31
7900096076237;BLUSA ML. DOCE TRAMA 201674;1;90,21
7898469841868;BLUSA ML. DOCE TRAMA 30217;1;41,27
7898469057177;BLUSA ML. DOCE TRAMA 30793;1;56,07
7898469054572;BLUSA ML. DOCE TRAMA 517;2;64,47
7898469056644;BLUSA ML. DOCE TRAMA 695;2;84,04
7898469082131;BLUSA ML. DOCE TRAMA 747;1;59,5
7898469231256;BLUSA ML. DOCE TRAMA 8843;1;52,24
7898469751723;BLUSA ML. DOCE TRAMA 9576;1;101,24
7898469756407;BLUSA ML. DOCE TRAMA 9825;1;79,2
7898469753543;BLUSA ML. DOCE TRAMA 9860;1;53,43
7892888428280;BLUSA ML. ELITE CICLISTA 135230;8;134,3
7892888432768;BLUSA ML. ELITE CICLISTA 135234;6;144,75
7891114832679;BLUSA ML. FORMITZ 54110;1;51,14
7909132773949;BLUSA ML. LUNENDER 065, 091;2;36,78
7909878754813;BLUSA ML. LUNENDER 085;16;61,49
7909683085966;BLUSA ML. LUNENDER 086;15;57,38
7909474155168;BLUSA ML. LUNENDER 341;25;48,67
7909683773436;BLUSA ML. LUNENDER 342;22;58,59
7909683125587;BLUSA ML. LUNENDER 343;15;57,38
7909683118121;BLUSA ML. LUNENDER 344;12;64,87
7909878755391;BLUSA ML. LUNENDER 349;32;64,74
7909474732321;BLUSA ML. LUNENDER 388;19;64,67
7909878754011;BLUSA ML. LUNENDER 441;8;84,08
7909683118626;BLUSA ML. LUNENDER 450;23;74,77
7909878754615;BLUSA ML. LUNENDER 455;21;59,44
7909683097402;BLUSA ML. LUNENDER 60096;1;50,07
7909683124108;BLUSA ML. LUNENDER 60097;2;65,14
7909352754216;BLUSA ML. LUNENDER 60637;1;56,58
7909246168372;BLUSA ML. LUNENDER 61124, 00063;3;29,01
7909246947915;BLUSA ML. LUNENDER 61267, 62669, 303;3;42,29
7909022343047;BLUSA ML. LUNENDER 62007, 61201, 61246;2;41,52
7892530794855;BLUSA ML. LUNENDER 62011, 65547, 65566;1;27,92
7909246858129;BLUSA ML. LUNENDER 62345, 62691;1;54,5
7909246889413;BLUSA ML. LUNENDER 62388, 62698;2;63,82
7892530802055;BLUSA ML. LUNENDER 65027, 65545;2;21,52
7900066177216;BLUSA ML. LUNENDER 65154;2;99,16
7900066224200;BLUSA ML. LUNENDER 65156;3;92,89
7900066152039;BLUSA ML. LUNENDER 65157;3;86,61
7900066211569;BLUSA ML. LUNENDER 65207;13;63,9
7900066211958;BLUSA ML. LUNENDER 65208;17;66,31
7900066212801;BLUSA ML. LUNENDER 65212;11;49,4
7909022272699;BLUSA ML. LUNENDER 65573, 65083;1;25,52
7909878828262;BLUSA ML. LUNENDER 66372;4;113,97
7909878829467;BLUSA ML. LUNENDER 66374;4;74,05
7909878828699;BLUSA ML. LUNENDER 66376;2;91,15
7909878797704;BLUSA ML. LUNENDER 66379;3;92,3
7909878797728;BLUSA ML. LUNENDER 66380;1;79,98
7909878797599;BLUSA ML. LUNENDER 66384;7;79,75
7909878828064;BLUSA ML. LUNENDER 66385;8;91,15
7909878811387;BLUSA ML. LUNENDER 66387;6;76,9
7909878767899;BLUSA ML. LUNENDER 66391;6;76,9
7909878782052;BLUSA ML. LUNENDER 66392;2;78,96
7909878868978;BLUSA ML. LUNENDER 66474;2;119,67
7909878856326;BLUSA ML. LUNENDER 66475;4;96,86
7909878794123;BLUSA ML. LUNENDER 66476;8;113,97
7909878878540;BLUSA ML. LUNENDER 66480;2;102,56
7909878794949;BLUSA ML. LUNENDER 66482;5;119,67
7909878856289;BLUSA ML. LUNENDER 66484;2;113,97
7909878859891;BLUSA ML. LUNENDER 66488;6;136,78
7909683661603;BLUSA ML. LUNENDER 66694;4;79,48
7909683699729;BLUSA ML. LUNENDER 66696;7;62,06
7909683699781;BLUSA ML. LUNENDER 66700;1;105,58
7909683661757;BLUSA ML. LUNENDER 66701;2;65,79
7909683667629;BLUSA ML. LUNENDER 66724;2;79,48
7909683667148;BLUSA ML. LUNENDER 66728;2;79,48
7909683666905;BLUSA ML. LUNENDER 66730;2;99,36
7909683666615;BLUSA ML. LUNENDER 66733;4;81,95
7909683749196;BLUSA ML. LUNENDER 66747;2;93,15
7909683747307;BLUSA ML. LUNENDER 66749;4;93,15
7909683781035;BLUSA ML. LUNENDER 66758;2;83,2
7909683758129;BLUSA ML. LUNENDER 66926;4;53,52
7900066121783;BLUSA ML. LUNENDER 67441;2;112,94
7900066104625;BLUSA ML. LUNENDER 67445;4;100,37
7900066188007;BLUSA ML. LUNENDER 67446;3;94,1
7900066113818;BLUSA ML. LUNENDER 67448;7;75,24
7900066198884;BLUSA ML. LUNENDER 676;11;76,52
7900066181855;BLUSA ML. LUNENDER 67725;4;124,29
7900066110473;BLUSA ML. LUNENDER 67730;8;87,45
7900066155726;BLUSA ML. LUNENDER 67731;2;97,95
7900066110756;BLUSA ML. LUNENDER 67733;6;68,85
7900066110992;BLUSA ML. LUNENDER 67735;2;77,78
7900066134677;BLUSA ML. LUNENDER 67737;5;112,94
7900259028837;BLUSA ML. LUNENDER 69169;4;96,81
7900066983459;BLUSA ML. LUNENDER 69171;2;87,79
7900066928573;BLUSA ML. LUNENDER 69175;2;90,05
7900066941091;BLUSA ML. LUNENDER 69177;5;152,03
7900066915665;BLUSA ML. LUNENDER 69336;8;144,14
7900066998286;BLUSA ML. LUNENDER 69348;4;91,17
7900066888273;BLUSA ML. LUNENDER 69357;5;131,75
7900066840875;BLUSA ML. LUNENDER 69359;6;163,3
7891290803531;BLUSA ML. SELENE TERMICA 20750;10;59,55
7909744049753;BLUSA ML. TERMICA 90597;2;96,47
7909879729865;BLUSA ML. TRICOR 103913;2;161,7
7895857884155;BLUSA MOL. 0071;4;44,57
7909263952985;BLUSA MOL. 6664;2;56,75
7909263964186;BLUSA MOL. 8398;2;56,75
7909834053240;BLUSA MOL. INF. MASC. 91609;1;52,34
SEM GTIN;BLUSA NONATA 301;1;50,82
SEM GTIN;BLUSA NONATA 750;2;78,91
7900203502055;BLUSA OPOSICAO FEM. 76831;2;124,88
7890819936101;BLUSA POLO 013;1;23,18
7909263744146;BLUSA POLO 4505;6;59,23
7891000442487;BLUSA POLO FATAL SIMP.;1;25,33
7909879097728;BLUSA R/N 100381;2;33,72
7909879334717;BLUSA R/N 100501;2;20,61
7909919155791;BLUSA R/N 104638;8;40,81
7909919143743;BLUSA R/N 105126;9;25,83
7900007287967;BLUSA R/N 112744;2;33,4
7900072051630;BLUSA R/N 118825;4;39,53
7900072734465;BLUSA R/N 122530;3;34
7900072669637;BLUSA R/N 122690;2;35,79
7909206216792;BLUSA R/N 46668;1;26,55
7909619748439;BLUSA R/N 71435;2;43,25
7909661379711;BLUSA R/N 71873;2;30,4
7909661602345;BLUSA R/N 74589;2;21,93
7909706628774;BLUSA R/N 86761;3;20,35
7909810861739;BLUSA R/N 91694;4;22,55
7909810952086;BLUSA R/N 9417;1;29,52
7909462597857;BLUSA R/N ELIAN 172024;1;49,06
7909246865141;BLUSA R/N LUNENDER 0037;9;19,37
7900066551450;BLUSA R/N LUNENDER 139;4;23,47
7909878214041;BLUSA R/N LUNENDER 190;28;25,14
7900066553546;BLUSA R/N LUNENDER 261;10;25,5
7892530039994;BLUSA R/N LUNENDER 30273, 30353, 43402;2;17,35
7909022942974;BLUSA R/N LUNENDER 30591, 53714;1;21,66
7909246173628;BLUSA R/N LUNENDER 34490;1;25,4
7909022639287;BLUSA R/N LUNENDER 43380;2;25,11
7900066689252;BLUSA R/N LUNENDER 46585;2;36,63
7900066800480;BLUSA R/N LUNENDER 46586;1;40,12
7900066700360;BLUSA R/N LUNENDER 46587;2;38,99
7900066556325;BLUSA R/N LUNENDER 495;7;27,53
7909132656426;BLUSA R/N LUNENDER 53782;2;29,71
7909652721635;BLUSA R/N MARLAN 64992;2;24,55
7909919053783;BLUSA R/N ML. 104657;1;37,15
7909879935679;BLUSA R/N ML. 105125;3;29,27
7909919055534;BLUSA R/N ML. 109664;4;34,07
7900007905090;BLUSA R/N ML. 119532;2;21,18
SEM GTIN;BLUSA R/N ML. 21619;1;15,28
7891612369851;BLUSA R/N ML. 28339, 29816, 30104;1;19,95
7891612316688;BLUSA R/N ML. 29950;3;16,87
7909129837975;BLUSA R/N ML. 29965, 44217;4;28,73
7895857413782;BLUSA R/N ML. 35788, 22128;1;35,31
7895857671427;BLUSA R/N ML. 35952;1;29,79
7909442399952;BLUSA R/N ML. 37614;1;39,33
7909442399235;BLUSA R/N ML. 37615;2;36,6
7909442399112;BLUSA R/N ML. 37631;2;42,77
7909442498525;BLUSA R/N ML. 40061;1;36,76
7909206944558;BLUSA R/N ML. 6403;2;32,84
7909919100654;BLUSA R/N ML. 78239;6;30,64
7909919014357;BLUSA R/N ML. 78263;4;26,86
7909810897271;BLUSA R/N ML. 91447;4;17,64
7894113377134;BLUSA R/N ML. FOFINHO 421502;7;53,25
7909683786597;BLUSA R/N ML. LUNENDER 204;13;28,63
7909132778876;BLUSA R/N ML. LUNENDER 30767, 63811;1;27,65
7909352827590;BLUSA R/N ML. LUNENDER 349;2;30,95
7909246197204;BLUSA R/N ML. LUNENDER 62103, 62104;6;27,73
7892530510158;BLUSA R/N ML. LUNENDER 62111;1;39,96
7909022340671;BLUSA R/N ML. LUNENDER 63180, 63403;2;21,18
7909246189087;BLUSA R/N ML. LUNENDER 63347, 62099;1;18,64
7909132811818;BLUSA R/N ML. LUNENDER 63585;2;23,88
7892530365376;BLUSA R/N ML. LUNENDER 63589, 62100;3;20,23
7909132709610;BLUSA R/N ML. LUNENDER 63950;1;31,05
7909352235104;BLUSA R/N ML. LUNENDER 64473;2;27,75
7900259012126;BLUSA R/N ML. LUNENDER 65282;3;44,97
7900259000437;BLUSA R/N ML. LUNENDER 65283;3;59,62
7909878800886;BLUSA R/N ML. LUNENDER 66068, 66069;1;51,34
7909683717966;BLUSA R/N ML. LUNENDER 66889;2;37,18
7900066179081;BLUSA R/N ML. LUNENDER 67923;1;51,6
7900066185068;BLUSA R/N ML. LUNENDER 67932;1;44,41
7909022268340;BLUSA R/N ML. LUNENDER 69527, 63400;3;21,05
7909879349476;BLUSA R/N REG. 101818;4;19,36
7900072679261;BLUSA R/N REG. 122689;2;21,85
7909356498901;BLUSA R/N REG. 19462;1;22,93
7891612119951;BLUSA R/N REG. 22901, 34430;1;16,02
7909263609544;BLUSA R/N REG. 3255;1;19,15
7909400848041;BLUSA R/N REG. 33568;1;16,08
7909661610142;BLUSA R/N REG. 71428;2;32,91
7909661603205;BLUSA R/N REG. 74585;3;17,77
7909706826996;BLUSA R/N REG. 83298;4;13,69
7900072818318;BLUSA R/N REG. 84006;1;20,35
7909810561509;BLUSA R/N REG. 92007;8;12
7909352141399;BLUSA R/N REG. LUNENDER 53207;2;18,4
7909022887527;BLUSA R/N REG. LUNENDER 53599;2;18,04
7909652727248;BLUSA R/N REG. MARLAN 62861;2;31,58
7909834754888;BLUSA REG. 100329;1;51,93
7909879542150;BLUSA REG. 102130;1;94,84
7909879727014;BLUSA REG. 102392;3;102,74
7909879483835;BLUSA REG. 1044801;2;65,38
7900007144420;BLUSA REG. 113554;3;44,85
7900007232301;BLUSA REG. 113646;7;74,76
7900007372564;BLUSA REG. 113658;6;74,76
7900007534573;BLUSA REG. 115879;5;47,93
7900072604959;BLUSA REG. 123154;1;52,37
7900072673986;BLUSA REG. 123214;2;56,9
7900072809903;BLUSA REG. 123483;1;104,63
7900072703935;BLUSA REG. 123841;1;59,8
7900072773853;BLUSA REG. 123920;3;74,74
7900072776786;BLUSA REG. 123925;2;67,33
7900072760839;BLUSA REG. 123926;1;74,74
7909206429895;BLUSA REG. 179;1;65,16
7909206909229;BLUSA REG. 181;1;72,43
7909206909281;BLUSA REG. 182;1;47,06
7895857638109;BLUSA REG. 27269, 27517, 29205;2;30,58
7909263800378;BLUSA REG. 2952;1;55,34
7909263806561;BLUSA REG. 325;1;102,77
